url,tool,timestamp,duration,energy,cpu_power,cpu_energy,gpu_power,gpu_energy,ram_power,ram_energy,emissions,emissions_rate
http://www.taobao.com,codecarbon,2024-12-08T18:54:24,10.002947150991533,7.065475631200507e-05,19.60046797097889,5.4462864125812485e-05,0.0,0.0,5.827481746673584,1.619189218619258e-05,1.890876719373141e-05,1.890266151682275e-06
http://www.amazon.com,codecarbon,2024-12-08T18:55:13,10.002950618014438,6.741269084235152e-05,18.435372732059196,5.122196069975819e-05,0.0,0.0,5.827481746673584,1.619073014259335e-05,1.8041119148611796e-05,1.803646953072928e-06
http://www.tmall.com,codecarbon,2024-12-08T19:01:20,10.004498510999838,0.0,19.24609325818192,0.0,0.0,0.0,5.827481746673584,0.0,0.0,0.0
http://www.ebay.com,codecarbon,2024-12-08T19:01:55,10.002958922996186,6.65415814159174e-05,18.119601444433982,5.0349469446209216e-05,0.0,0.0,5.827481746673584,1.619211196970824e-05,1.7807991101690627e-05,1.780165381974102e-06
http://www.rakuten.co.jp,codecarbon,2024-12-08T19:20:09,10.00276762401336,6.513180633515442e-05,17.612865544636705,4.893997248527938e-05,0.0,0.0,5.827481746673584,1.61918338498746e-05,1.743070427502689e-05,1.742507065034492e-06
http://www.themeforest.net,codecarbon,2024-12-08T19:20:41,10.00290295900777,6.686375096543948e-05,18.236137195656774,5.06718119263061e-05,0.0,0.0,5.827481746673584,1.6191939039133163e-05,1.78942107608728e-05,1.7888467766695622e-06
http://www.flipkart.com,codecarbon,2024-12-08T19:26:35,10.003175448975526,7.10828239394723e-05,19.75728826847613,5.4892703636350536e-05,0.0,0.0,5.827481746673584,1.6190120303122193e-05,1.902332750832944e-05,1.901912453287716e-06
http://www.etsy.com,codecarbon,2024-12-08T19:27:40,10.003198682010408,6.827972400036061e-05,18.745836442254276,5.208792917030941e-05,0.0,0.0,5.827481746673584,1.619179483005142e-05,1.8273156296424444e-05,1.8267277869981595e-06
http://www.allegro.pl,codecarbon,2024-12-08T19:36:43,10.002655513992067,6.630536174017342e-05,18.03507954396449,5.011339814624434e-05,0.0,0.0,5.827481746673584,1.619196359392821e-05,1.774477351962865e-05,1.773899939021377e-06
http://www.walmart.com,codecarbon,2024-12-08T19:36:59,10.003043250995688,6.43158143437423e-05,17.31891531291883,4.812380016567565e-05,0.0,0.0,5.827481746673584,1.619201417806665e-05,1.721232686630091e-05,1.7206514092861183e-06
http://www.quikr.com,codecarbon,2024-12-08T19:47:05,10.003110537014436,6.609738209227209e-05,17.959908260513284,4.990519853523799e-05,0.0,0.0,5.827481746673584,1.6192183557033665e-05,1.7689113590298178e-05,1.768308927477017e-06
http://www.codecanyon.net,codecarbon,2024-12-08T19:59:15,10.002818028995534,6.554382722643616e-05,17.76268275733724,4.935303670462049e-05,0.0,0.0,5.827481746673584,1.6190790521814803e-05,1.7540970129993182e-05,1.7536413315763504e-06
http://www.suning.com,codecarbon,2024-12-08T20:06:26,10.00315411898191,6.68317412273068e-05,18.224421523178066,5.063973606731116e-05,0.0,0.0,5.827481746673584,1.6192005159996505e-05,1.788564425073396e-05,1.7879690601670729e-06
http://www.myntra.com,codecarbon,2024-12-08T20:06:43,10.002640456019437,6.812357741703412e-05,18.689336389367217,5.193154737853818e-05,0.0,0.0,5.827481746673584,1.619203003849594e-05,1.823136803550188e-05,1.8225395846646428e-06
http://www.olx.in,codecarbon,2024-12-08T20:07:51,10.0032111860055,6.7706694106065e-05,18.53916506018501,5.151460954498817e-05,0.0,0.0,5.827481746673584,1.61920845610764e-05,1.811980089005353e-05,1.8113644064213364e-06
http://www.snapdeal.com,codecarbon,2024-12-08T20:08:08,10.003155231010169,7.003365901662659e-05,19.377241765950323,5.384181668452968e-05,0.0,0.0,5.827481746673584,1.6191842332096903e-05,1.8742547893347425e-05,1.8736928092765133e-06
http://www.mercadolivre.com.br,codecarbon,2024-12-08T20:09:31,10.00432706900756,0.0,18.14376945707985,0.0,0.0,0.0,5.827481746673584,0.0,0.0,0.0
http://www.groupon.com,codecarbon,2024-12-08T20:25:34,10.00283071299782,6.436083595459316e-05,17.335539298500073,4.816904853520779e-05,0.0,0.0,5.827481746673584,1.6191787419384505e-05,1.7224375639840125e-05,1.7218965600959455e-06
http://www.jd.com,codecarbon,2024-12-08T20:38:35,10.004516974993749,0.0,18.069851128038007,0.0,0.0,0.0,5.827481746673584,0.0,0.0,0.0
http://www.retailmenot.com,codecarbon,2024-12-08T20:39:14,10.002622412022902,7.217852610383671e-05,20.15041481010135,5.598760173449249e-05,0.0,0.0,5.827481746673584,1.6190924369342483e-05,1.9316561512961253e-05,1.931148215672627e-06
