url,tool,timestamp,duration,energy,cpu_power,cpu_energy,gpu_power,gpu_energy,ram_power,ram_energy,emissions,emissions_rate
os,codecarbon,2024-12-07T13:23:34,10.003242615999625,5.902536095470118e-05,15.41504532470771,4.283340232225097e-05,0.0,0.0,5.827481746673584,1.619195863245021e-05,1.579648514941904e-05,1.5791073340143095e-06
about:blank,codecarbon,2024-12-07T13:23:50,10.00288998399992,6.349862964172813e-05,17.025692504767537,4.730725479022008e-05,0.0,0.0,5.827481746673584,1.6191374851508057e-05,1.6993630261978564e-05,1.698844266942941e-06
http://www.live.com,codecarbon,2024-12-07T13:25:49,10.00402204599959,0.0,18.856230608505232,0.0,0.0,0.0,5.827481746673584,0.0,0.0,0.0
http://www.linkedin.com,codecarbon,2024-12-07T13:26:05,10.00256105600056,6.396213332158682e-05,17.192042919404276,4.7770233771709386e-05,0.0,0.0,5.827481746673584,1.619189954987741e-05,1.7117674043789702e-05,1.7112391460528188e-06
http://www.360.cn,codecarbon,2024-12-07T13:28:23,10.0041758260013,0.0,17.272544659911777,0.0,0.0,0.0,5.827481746673584,0.0,0.0,0.0
http://www.pinterest.com,codecarbon,2024-12-07T13:30:45,10.002836634001142,7.320760865563527e-05,20.51880072723661,5.701550450125381e-05,0.0,0.0,5.827481746673584,1.6192104154381405e-05,1.9591966643638407e-05,1.958527262464516e-06
http://www.paypal.com,codecarbon,2024-12-07T13:33:29,10.003207229001418,6.924089743030404e-05,19.09167581371389,5.304906105032593e-05,0.0,0.0,5.827481746673584,1.6191836379977897e-05,1.853038745209287e-05,1.852432682955923e-06
http://www.apple.com,codecarbon,2024-12-07T13:34:02,10.00325254299969,6.817307561929765e-05,18.70741464078936,5.198129241833389e-05,0.0,0.0,5.827481746673584,1.6191783200963537e-05,1.824461484338773e-05,1.8238638884046985e-06
http://www.blogger.com,codecarbon,2024-12-07T13:35:59,10.004503561001911,0.0,19.30329500844275,0.0,0.0,0.0,5.827481746673584,0.0,0.0,0.0
http://www.adobe.com,codecarbon,2024-12-07T13:37:21,10.00347858799796,6.81211022891641e-05,18.68809827462487,5.192894487645629e-05,0.0,0.0,5.827481746673584,1.6192157412708245e-05,1.823070563683059e-05,1.8224293158676131e-06
http://www.alipay.com,codecarbon,2024-12-07T13:37:57,10.002577015999124,6.531780060600647e-05,17.68003351062342,4.91259804118638e-05,0.0,0.0,5.827481746673584,1.6191820194142565e-05,1.7480480433780705e-05,1.747510104371792e-06
http://www.about.com,codecarbon,2024-12-07T13:38:13,10.005360848997952,0.0,18.390160964252104,0.0,0.0,0.0,5.827481746673584,0.0,0.0,0.0
http://www.semrush.com,codecarbon,2024-12-07T13:38:48,10.002913868000178,6.911235838630422e-05,19.04542803115006,5.292049094746988e-05,0.0,0.0,5.827481746673584,1.6191867438834447e-05,1.849598757605955e-05,1.8490051781300773e-06
http://www.godaddy.com,codecarbon,2024-12-07T13:40:21,10.002873732999433,6.881962065791647e-05,18.942601663064725,5.262938960347817e-05,0.0,0.0,5.827481746673584,1.6190231054438405e-05,1.8417644519712947e-05,1.841352724397438e-06
http://www.alibaba.com,codecarbon,2024-12-07T13:40:39,10.005337794998924,0.0,17.872883520869685,0.0,0.0,0.0,5.827481746673584,0.0,0.0,0.0
http://www.vimeo.com,codecarbon,2024-12-07T13:42:18,10.002921602997958,9.10550740728551e-05,26.942025298573565,7.486309766820782e-05,0.0,0.0,5.827481746673584,1.6191976404647708e-05,2.436834103352551e-05,2.4360361487749715e-06
http://www.dropbox.com,codecarbon,2024-12-07T13:45:42,10.003896260997864,7.376588437021849e-05,20.72269858724341,5.757566411605016e-05,0.0,0.0,5.827481746673584,1.6190220254168547e-05,1.974137350692676e-05,1.973660847385375e-06
http://www.mozilla.org,codecarbon,2024-12-07T13:47:31,10.004943981999531,0.0,18.958135454973707,0.0,0.0,0.0,5.827481746673584,0.0,0.0,0.0
http://www.fiverr.com,codecarbon,2024-12-07T13:48:24,10.002648350000529,6.393591445343679e-05,17.182203561608713,4.774380763945992e-05,0.0,0.0,5.827481746673584,1.6192106813977094e-05,1.7110657297857504e-05,1.7104977673835236e-06
http://www.hootsuite.com,codecarbon,2024-12-07T13:50:32,10.00276581000071,6.59510756745741e-05,17.90770743351309,4.975925147403682e-05,0.0,0.0,5.827481746673584,1.6191824200537282e-05,1.7649958774180715e-05,1.7644270986395315e-06
http://www.blogfa.com,codecarbon,2024-12-07T13:50:47,10.002624355998703,6.808911371453466e-05,18.67710950108012,5.189713623989824e-05,0.0,0.0,5.827481746673584,1.6191977474636207e-05,1.8222144790511208e-05,1.8216334736089627e-06
http://www.oracle.com,codecarbon,2024-12-07T13:51:04,10.002276633000292,6.93190519386478e-05,19.12002770393035,5.312723305730786e-05,0.0,0.0,5.827481746673584,1.6191818881340376e-05,1.8551303317924928e-05,1.8545627141276248e-06
http://www.avg.com,codecarbon,2024-12-07T13:51:52,10.003555863000656,6.57894911324829e-05,17.849091136351923,4.9597317177822384e-05,0.0,0.0,5.827481746673584,1.619217395466073e-05,1.760671519585727e-05,1.760047933195166e-06
http://www.stumbleupon.com,codecarbon,2024-12-07T13:52:26,10.00323885800026,7.07365812924951e-05,19.62951512314127,5.454446057997792e-05,0.0,0.0,5.827481746673584,1.6192120712516748e-05,1.8930665358660214e-05,1.8924216449336053e-06
http://www.badoo.com,codecarbon,2024-12-07T13:53:49,10.00260660300046,6.41089517748241e-05,17.24446466731479,4.791676166671175e-05,0.0,0.0,5.827481746673584,1.619219010811257e-05,1.7156965891882044e-05,1.7151297108618686e-06
