url,tool,timestamp,duration,energy,cpu_power,cpu_energy,gpu_power,gpu_energy,ram_power,ram_energy,emissions,emissions_rate
os,codecarbon,2024-12-10T20:14:09,10.003177021979354,5.849200575977393e-05,15.22271608851474,4.229978717313482e-05,0.0,0.0,5.827481746673584,1.619221858663912e-05,1.5653747565442222e-05,1.564836970893556e-06
about:blank,codecarbon,2024-12-10T20:14:24,10.003636373963673,6.536991845221302e-05,17.697961350571536,4.917773878660402e-05,0.0,0.0,5.827481746673584,1.6192179665609023e-05,1.7494428316018157e-05,1.7488269229188032e-06
http://www.vk.com,codecarbon,2024-12-10T20:23:08,10.002394524984991,6.444447331383938e-05,17.365586542351625,4.825257360202735e-05,0.0,0.0,5.827481746673584,1.6191899711812032e-05,1.7246758837196317e-05,1.7241381900199226e-06
http://www.odnoklassniki.ru,codecarbon,2024-12-10T20:31:05,10.00295636797091,6.818196304092137e-05,18.71165431829707,5.1990841592641085e-05,0.0,0.0,5.827481746673584,1.6191121448280396e-05,1.824699331293752e-05,1.8241784646707707e-06
http://www.tagged.com,codecarbon,2024-12-10T21:46:09,10.002789855003355,6.823787043490522e-05,18.730417466207268,5.204583413663359e-05,0.0,0.0,5.827481746673584,1.6192036298271623e-05,1.826195536152979e-05,1.8255819421793949e-06
http://www.quora.com,codecarbon,2024-12-10T22:02:46,10.002951528003903,6.701300887123479e-05,18.28950414970052,5.0820908156693975e-05,0.0,0.0,5.827481746673584,1.619210071453995e-05,1.793415546013765e-05,1.7928047799113923e-06
http://www.sahibinden.com,codecarbon,2024-12-10T22:03:43,10.003636614012066,6.726409659995117e-05,18.37861172084448,5.107114807910776e-05,0.0,0.0,5.827481746673584,1.6192948520844276e-05,1.8001352060272556e-05,1.7994350348782848e-06
http://www.facebook.com,codecarbon,2024-12-10T22:07:38,10.00271224800963,6.535416529323407e-05,17.692488067087247,4.916189599615296e-05,0.0,0.0,5.827481746673584,1.6192269297083707e-05,1.7490212424106297e-05,1.7484429125670524e-06
http://www.instagram.com,codecarbon,2024-12-10T22:07:54,10.005599726981018,0.0,17.95801843231749,0.0,0.0,0.0,5.827481746673584,0.0,0.0,0.0
http://www.x.com,codecarbon,2024-12-10T22:08:26,10.002549205033574,6.491087620967909e-05,17.533654853194843,4.871912953082619e-05,0.0,0.0,5.827481746673584,1.6191746678854632e-05,1.7371578512987047e-05,1.7366280644314413e-06
