url,tool,timestamp,duration,energy,cpu_power,cpu_energy,gpu_power,gpu_energy,ram_power,ram_energy,emissions,emissions_rate
os,scaphandre,2024-12-04-03-46-16,10.0,14.434865,,,,,,,,
about-blank,scaphandre,2024-12-04-03-46-33,10.0,16.390954,,,,,,,,
http://www.newgrounds.com,scaphandre,2024-12-04-04-00-48,10.0,15.9355446,,,,,,,,
http://www.bet365.com,scaphandre,2024-12-04-04-19-25,10.0,19.053062399999998,,,,,,,,
http://www.4399.com,scaphandre,2024-12-04-05-20-41,10.0,16.6262248,,,,,,,,
